rsrp_min,rsrp_max,rsrp_mean,rsrp_std,rsrp_last,rsrp_slope_last5,rsrp_slope_all,rsrp_time_below_minus110,rsrq_min,rsrq_mean,rsrq_std,rsrq_slope_last5,sinr_min,sinr_mean,sinr_time_below_0,rain_mean,rain_max,tower_load_mean,tower_load_max,tower_load_high,speed_kmph_mean,speed_kmph_max,call_duration_sec,start_hour,band_5G_n78,band_LTE_B20,band_LTE_B3
-97.0,-80.5,-89.6990099009901,4.195128008762183,-97.0,-0.3299999999999927,-0.1092568433313919,0,-16.7,-10.46930693069307,2.59664177638185,-0.6999999999999993,6.4,14.131683168316831,0,0.0,0.0,68.0,68,0,9.4,9.4,100,2,1,0,0
-85.2,-75.3,-80.86581196581196,2.2547712779930698,-79.0,0.3300000000000069,0.0003903849900342,0,-15.6,-9.186324786324786,2.8125919443333083,-0.4299999999999993,7.9,16.97094017094017,0,0.0,0.0,15.0,15,0,7.7,7.7,116,3,0,1,0
-71.1,-55.5,-63.3107476635514,3.4680197434158666,-67.5,-0.0299999999999918,-0.0311163831500192,0,-14.5,-7.5514018691588785,2.735778060006241,0.0300000000000014,7.9,18.55747663551402,0,0.0,0.0,50.0,50,0,3.3,3.3,213,15,0,0,1
-74.6,-68.0,-70.75409836065573,1.5453554802999794,-70.1,-0.1599999999999931,-0.0148410057464613,0,-16.1,-8.338524590163933,3.1236090252087463,0.060000000000001,7.1,17.58606557377049,0,0.0,0.0,30.0,30,0,42.1,42.1,121,16,1,0,0
-78.0,-66.8,-70.89276018099547,2.6706046440745843,-77.2,-0.189999999999987,-0.0168504786151846,0,-15.9,-7.802262443438914,2.7948888974326302,1.1200000000000017,8.2,17.40361990950226,0,0.0,0.0,39.0,39,0,3.1,3.1,220,8,0,1,0
-100.9,-86.1,-94.75,4.341242100911145,-95.4,-0.2699999999999934,-0.2357685627442459,0,-19.3,-10.566666666666666,3.2024813074899736,1.0400000000000007,3.5,13.88125,0,0.0,0.0,22.0,22,0,8.1,8.1,47,16,1,0,0
-74.0,-65.3,-69.6610576923077,1.9772309814848343,-67.6,0.4700000000000127,-0.008345001680242,0,-17.7,-8.015384615384615,2.9592651271730057,-0.0099999999999985,2.1,17.308653846153845,0,0.0,0.0,80.0,80,0,8.6,8.6,207,17,1,0,0
-99.2,-79.7,-87.67619047619047,5.09274604423414,-96.5,0.110000000000005,-0.1545334853825413,0,-15.8,-9.402857142857142,2.941495470741984,-0.2899999999999986,3.4,15.188571428571429,0,0.0,0.0,75.0,75,0,3.7,3.7,104,13,0,1,0
-88.2,-71.6,-81.42863636363636,4.294686953847543,-83.2,1.0200000000000151,-0.0486822041777717,0,-18.0,-9.24681818181818,3.007849527415988,0.1499999999999997,2.1,15.85818181818182,0,0.0,0.0,71.0,71,0,1.7,1.7,219,22,1,0,0
-83.1,-72.7,-78.27987421383648,2.574848646755368,-78.3,-0.8599999999999887,0.0326355385717697,0,-16.2,-8.639622641509435,2.871708768156056,1.500000000000001,4.9,15.769182389937107,0,0.0,0.0,40.0,40,0,0.4,0.4,158,16,0,1,0
-83.6,-65.2,-73.84224137931035,4.936204330596859,-83.5,-0.5499999999999935,-0.1182866259178107,0,-17.0,-8.433620689655172,2.89283805181054,-0.2999999999999996,7.1,16.888793103448275,0,0.0,0.0,57.0,57,0,108.2,108.2,115,0,0,1,0
-81.5,-72.4,-76.74655172413793,2.579262821359804,-77.8,-0.0899999999999965,-0.0672217737285202,0,-17.1,-8.503448275862068,3.004545282371875,-0.4800000000000001,6.7,16.604310344827585,0,0.0,0.0,54.0,54,0,2.8,2.8,115,22,0,0,1
-87.4,-72.7,-80.91315789473684,4.0068859569738,-72.7,0.7900000000000067,0.1049881533383286,0,-17.1,-9.052631578947368,3.0622222980847997,-0.6699999999999989,6.4,16.19298245614035,0,0.0,0.0,45.0,45,0,6.8,6.8,113,17,1,0,0
-80.4,-69.0,-74.60833333333333,3.1097570359041358,-76.7,-0.2099999999999853,-0.0457747227438611,0,-17.8,-8.60654761904762,3.1448682632072886,2.150000000000002,4.7,16.683333333333334,0,0.0,0.0,20.0,20,0,1.0,1.0,167,0,0,1,0
-106.7,-74.3,-92.34315789473683,9.582050598835336,-101.7,0.070000000000005,-0.1625171130268956,0,-19.3,-10.226315789473684,3.06791591278143,-0.6999999999999992,5.5,14.612105263157895,0,0.4,0.4,36.0,36,0,30.7,30.7,189,22,0,1,0
-86.2,-69.1,-77.97577319587629,5.57142791253399,-78.9,0.3200000000000014,-0.0740681176630111,0,-15.9,-9.170103092783505,2.7673209561398733,1.680000000000001,7.9,16.92474226804124,0,1.8,1.8,40.0,40,0,80.9,80.9,193,14,0,0,1
-86.1,-77.8,-82.3970588235294,2.237667401441338,-85.7,-0.6000000000000018,-0.0641142115509407,0,-17.0,-8.836764705882352,3.483603573063118,0.0800000000000003,8.8,16.50294117647059,0,0.6,0.6,60.0,60,0,1.0,1.0,67,10,1,0,0
-73.2,-63.6,-67.7911111111111,2.922936118965928,-69.9,0.7600000000000069,-0.1111594202898557,0,-13.4,-8.511111111111111,2.153878343637801,0.200000000000001,9.7,18.495555555555555,0,0.5,0.5,71.0,71,0,4.5,4.5,44,1,1,0,0
-69.9,-56.3,-63.26844444444444,3.0765863761901397,-63.9,0.0600000000000133,-0.0047465233881161,0,-14.6,-7.097333333333334,2.879110725802078,1.010000000000001,8.4,18.57777777777778,0,0.0,0.0,38.0,38,0,10.0,10.0,224,12,1,0,0
-86.6,-72.5,-79.1927966101695,3.496817856911336,-77.5,0.8700000000000149,0.0051319002862137,0,-17.6,-9.047457627118645,2.868010263324963,2.6300000000000017,6.2,16.20677966101695,0,0.0,0.0,80.0,80,0,56.4,56.4,235,22,0,0,1
-111.0,-62.7,-69.12189054726367,8.228609749402402,-111.0,-1.7999999999999858,-0.0525389389685239,2,-16.4,-8.280099502487563,3.06182984341876,0.2800000000000014,8.2,17.62636815920398,0,6.2,6.2,46.0,46,0,9.4,9.4,200,22,0,0,1
-113.0,-66.8,-74.861,10.417971021365917,-108.0,-0.8999999999999867,-0.2565526552655264,3,-14.4,-8.556000000000001,2.889735229561646,-0.4299999999999999,9.6,16.364,0,0.0,0.0,36.0,36,0,7.7,7.7,99,21,0,0,1
-102.1,-74.9,-83.35107296137339,6.118401523752792,-101.2,-0.789999999999995,-0.061128819875305,0,-16.7,-9.545922746781114,3.0835902067187417,0.9700000000000004,3.2,15.452789699570816,0,1.5,1.5,45.0,45,0,9.0,9.0,232,23,0,0,1
-91.5,-79.8,-84.89901960784314,3.083025873109936,-91.5,-0.3599999999999894,-0.0296277657463059,0,-16.3,-9.208823529411765,2.8879093449053035,1.1700000000000017,4.9,16.515686274509804,0,0.0,0.0,84.0,84,102,103.5,103.5,101,16,0,0,1
-115.0,-83.4,-89.71333333333334,8.936406640051896,-114.0,-1.1999999999999915,-0.5135968379446653,3,-15.4,-9.975555555555555,2.8202317406034325,0.5700000000000016,6.5,15.186666666666666,0,0.9,0.9,42.0,42,0,5.3,5.3,44,22,0,0,1
-115.0,-71.6,-80.35170068027212,7.867762851875719,-111.0,-1.6999999999999986,-0.1026260115301213,5,-16.6,-8.89387755102041,3.113563445213427,0.280000000000001,5.6,15.543537414965988,0,0.0,0.0,57.0,57,0,6.5,6.5,146,16,1,0,0
-76.6,-64.5,-69.10877192982456,3.34766873583875,-76.6,-0.6499999999999975,-0.1886829141820063,0,-14.6,-7.6684210526315795,3.160309540373765,-0.389999999999999,7.8,17.743859649122808,0,0.0,0.0,77.0,77,0,1.3,1.3,56,23,0,1,0
-87.5,-70.6,-78.89950980392157,5.252815314099792,-76.9,0.3600000000000036,0.0706982776289658,0,-16.0,-8.897549019607842,3.048320844818456,-0.7599999999999997,7.1,16.58921568627451,0,0.0,0.0,47.0,47,0,1.5,1.5,203,15,0,1,0
-75.0,-67.7,-70.88833333333334,1.9471919518052485,-73.0,-0.7199999999999867,0.054045568213393,0,-17.5,-8.441666666666666,3.4773987778060493,-0.8699999999999994,10.4,17.87,0,0.8,0.8,47.0,47,0,0.5,0.5,59,1,0,0,1
-115.0,-80.4,-92.45714285714286,9.432545609042482,-114.0,-2.5999999999999868,-0.6166530612244899,4,-18.3,-10.70204081632653,3.0953923954214035,-0.2399999999999992,7.8,15.124489795918368,0,0.0,0.0,18.0,18,0,3.0,3.0,48,10,0,0,1
-90.6,-59.0,-71.71111111111111,6.66204871505463,-83.4,0.980000000000006,-0.1637812083095089,0,-16.4,-8.174074074074074,3.059793135515104,1.8700000000000012,6.1,15.92777777777778,0,0.0,0.0,69.0,69,0,95.5,95.5,53,10,0,1,0
-115.0,-82.1,-91.29357142857144,6.259487311093357,-115.0,0.700000000000004,-0.1228035686951957,5,-18.6,-9.874285714285715,3.1074144663983105,0.6800000000000014,6.4,15.127857142857144,0,0.0,0.0,87.0,87,140,7.3,7.3,139,12,1,0,0
-77.8,-74.2,-76.05405405405405,0.9931975842909816,-76.9,0.1200000000000002,0.02660028449502,0,-13.9,-8.227027027027026,2.3877754231651416,0.8300000000000005,7.9,16.024324324324322,0,0.0,0.0,95.0,95,37,95.3,95.3,36,3,0,0,1
-95.5,-78.7,-88.45370370370371,4.727718435049224,-90.4,0.240000000000007,-0.0832065270315466,0,-18.1,-9.75,3.0607969976575653,0.1700000000000002,4.4,15.285802469135804,0,0.0,0.0,67.0,67,0,5.8,5.8,161,20,1,0,0
-76.7,-72.2,-74.7090909090909,1.1581497235854368,-75.5,-0.0599999999999914,-0.0513178294573654,0,-15.1,-7.840909090909091,2.942654882752172,0.260000000000001,6.5,17.120454545454546,0,0.0,0.0,22.0,22,0,68.0,68.0,43,4,0,0,1
-86.3,-59.8,-73.225,7.779065800872223,-63.0,-0.759999999999996,0.1157510681538143,0,-19.7,-8.372596153846153,3.2820944459388177,0.6200000000000009,6.2,17.31153846153846,0,0.0,0.0,64.0,64,0,5.1,5.1,207,3,1,0,0
-87.1,-67.8,-77.93216783216782,5.104176712781018,-84.8,-0.6499999999999884,-0.117943793295906,0,-18.1,-9.187412587412586,2.9911811019914647,-0.8599999999999998,5.4,16.66993006993007,0,0.0,0.0,63.0,63,0,5.9,5.9,142,0,0,1,0
-79.9,-69.8,-74.06690647482014,2.2352378367506622,-75.7,0.0899999999999968,0.0256959649671565,0,-14.7,-8.401438848920863,2.841462820131555,-0.8499999999999998,5.6,17.111510791366907,0,0.0,0.0,66.0,66,0,1.7,1.7,138,22,0,1,0
-102.1,-83.5,-93.42773109243696,4.433270292503936,-96.3,-0.2299999999999873,-0.088676114513602,0,-18.3,-10.80420168067227,3.38569760876001,2.680000000000002,7.4,15.42689075630252,0,0.9,0.9,42.0,42,0,47.5,47.5,118,8,0,0,1
-90.7,-77.0,-85.32385321100917,2.5697423738099854,-85.8,0.4700000000000071,-0.0102080943133862,0,-16.3,-9.477981651376146,2.81853175485358,1.4800000000000002,5.9,15.177522935779816,0,0.0,0.0,34.0,34,0,4.6,4.6,217,12,1,0,0
-115.0,-67.5,-74.6010989010989,11.192621522984528,-114.0,-1.899999999999985,-0.2080761267717793,4,-17.7,-8.46923076923077,3.2637977983288224,-0.9299999999999998,5.1,17.045054945054943,0,0.7,0.7,59.0,59,0,4.5,4.5,90,18,1,0,0
-73.7,-64.7,-68.79206349206349,2.75998489870236,-71.8,-1.059999999999988,0.0920170890937015,0,-14.1,-7.344444444444444,2.910757454782772,-0.92,7.4,17.304761904761907,0,0.0,0.0,35.0,35,0,7.3,7.3,62,1,0,0,1
-107.5,-77.5,-95.31945945945944,9.02502858779824,-103.2,0.0900000000000092,-0.1456068761608735,0,-20.0,-10.387567567567569,3.3176581294883007,0.0200000000000009,1.1,14.209189189189187,0,0.0,0.0,81.0,81,185,5.2,5.2,184,14,0,1,0
-77.7,-62.9,-70.20925925925927,4.4336669066866845,-72.2,0.6700000000000053,-0.0613978494623658,0,-16.0,-8.068518518518518,2.6844998026360782,1.33,6.1,16.897685185185185,0,0.0,0.0,80.0,80,0,9.4,9.4,215,0,0,0,1
-75.9,-60.8,-68.26063829787235,4.004388450578224,-62.2,0.4700000000000047,0.0688176237613032,0,-14.8,-7.923936170212766,2.8253458330119297,0.2800000000000008,6.9,17.26382978723404,0,0.0,0.0,27.0,27,0,3.7,3.7,187,16,0,1,0
-90.9,-65.8,-79.0442857142857,6.890350420203029,-81.9,-0.5499999999999926,-0.0988481760195406,0,-15.7,-9.05904761904762,2.8748437107707168,-0.3499999999999987,5.0,16.492857142857144,0,0.0,0.0,76.0,76,0,84.8,84.8,209,3,0,1,0
-108.1,-80.7,-94.2008888888889,7.621392537217141,-107.0,-0.0199999999999881,-0.1138318584070795,0,-18.4,-10.219555555555557,2.860939184231819,-0.4999999999999998,4.1,15.124444444444444,0,0.0,0.0,53.0,53,0,1.2,1.2,224,5,0,1,0
-74.5,-64.1,-67.62203389830508,2.555391042118881,-74.5,-0.2899999999999944,-0.1212390414962006,0,-13.2,-7.616949152542372,2.5199994897627342,-1.3699999999999997,4.8,17.60847457627119,0,0.3,0.3,33.0,33,0,32.0,32.0,58,15,1,0,0
-85.7,-70.5,-78.61147540983607,4.68373420682886,-81.7,0.1300000000000075,-0.2403807509254365,0,-15.5,-8.39016393442623,3.4246024060238387,-0.3399999999999988,8.1,16.981967213114757,0,0.3,0.3,90.0,90,61,32.1,32.1,60,9,0,0,1
-88.2,-81.8,-85.7,1.244236713812935,-87.6,-0.1299999999999869,-0.0849264705882348,0,-17.8,-9.751515151515152,3.1835633742044083,-0.6400000000000001,7.8,15.896969696969698,0,3.7,3.7,65.0,65,0,7.3,7.3,32,6,0,1,0
-92.4,-82.1,-86.1109756097561,2.3335981911880825,-89.4,0.1300000000000097,-0.033577126935928,0,-15.4,-9.05609756097561,3.003746531405779,0.1600000000000019,8.5,15.21219512195122,0,0.0,0.0,36.0,36,0,1.5,1.5,81,5,1,0,0
-116.2,-79.8,-100.97314285714285,11.90638864813314,-115.9,-0.0899999999999951,-0.2283634124496193,57,-20.0,-11.319428571428572,3.3322992156163536,0.0200000000000021,1.3,13.649142857142856,0,0.0,0.0,63.0,63,0,9.2,9.2,174,20,1,0,0
-78.7,-66.0,-71.7050279329609,2.441547532436757,-69.2,0.1100000000000057,-0.001673466825686,0,-15.8,-8.197206703910615,3.0617875033157373,0.250000000000001,6.6,17.052513966480447,0,0.0,0.0,25.0,25,0,10.0,10.0,178,12,0,1,0
-87.6,-73.8,-81.07222222222222,3.1794368034157747,-84.2,0.1200000000000154,-0.04512463872972,0,-16.4,-9.186363636363636,2.906541879021965,-0.8199999999999986,4.2,16.338383838383837,0,0.0,0.0,80.0,80,0,0.5,0.5,197,14,1,0,0
-115.0,-74.6,-79.38983050847457,7.684821201179893,-115.0,-2.6999999999999886,-0.1095081057194716,1,-15.9,-8.39322033898305,2.7459909802940534,0.1100000000000003,6.5,16.58050847457627,0,0.0,0.0,45.0,45,0,2.5,2.5,117,9,0,1,0
-79.6,-58.6,-68.32719665271966,5.019170485281908,-63.6,-0.3899999999999927,0.0663787314088817,0,-19.2,-7.842259414225941,3.0625435547692184,-1.2000000000000002,5.1,17.66569037656904,0,0.0,0.0,60.0,60,0,8.3,8.3,238,2,1,0,0
-94.6,-82.8,-90.37628205128206,2.6492874800957065,-91.4,-0.5200000000000067,-0.0109856016184349,0,-17.7,-10.321794871794872,3.0456377026356027,-2.1799999999999997,3.3,14.726923076923075,0,0.0,0.0,55.0,55,0,0.8,0.8,155,3,0,1,0
-83.4,-72.2,-78.73010752688171,2.550140019439525,-82.1,0.1600000000000066,-0.0784145504461229,0,-15.7,-8.858064516129032,3.046356433106861,0.9000000000000009,-0.4,15.8505376344086,1,0.0,0.0,50.0,50,0,7.6,7.6,92,0,0,1,0
-102.2,-84.3,-92.58736842105264,5.21665177744091,-102.2,-0.2099999999999862,-0.1773726203807387,0,-17.9,-10.173684210526316,2.8434774382381374,-0.8799999999999992,5.2,14.358947368421052,0,1.1,1.1,54.0,54,0,5.3,5.3,94,21,0,1,0
-85.9,-65.5,-75.1376923076923,4.869128591229133,-85.2,-0.1299999999999886,-0.1221300304524165,0,-17.6,-8.643846153846154,3.394729244404412,-0.2899999999999996,7.3,16.545384615384616,0,0.0,0.0,50.0,50,0,74.9,74.9,129,19,1,0,0
-107.1,-84.4,-96.435,6.046259824191713,-104.4,0.5700000000000136,-0.1266295558420252,0,-20.0,-10.374375,3.2749141210114208,1.1100000000000012,5.6,14.073125,0,0.0,0.0,16.0,16,0,4.2,4.2,159,6,1,0,0
-75.7,-64.6,-70.8031746031746,2.441396198940801,-69.4,-0.7399999999999958,-0.0139661209761993,0,-15.8,-8.05026455026455,2.708214932594946,-0.7299999999999996,7.1,17.50899470899471,0,0.6,0.6,79.0,79,0,6.8,6.8,188,19,1,0,0
-75.4,-66.5,-70.94666666666667,2.530194667900338,-75.1,0.0200000000000056,-0.2657619577308104,0,-13.0,-7.506666666666666,2.849674310892548,0.5400000000000008,9.2,18.19,0,0.0,0.0,58.0,58,0,50.3,50.3,29,11,0,1,0
-114.0,-65.8,-72.25563909774436,9.5812191096091,-109.0,0.4000000000000103,-0.0654640332173719,3,-18.8,-8.230075187969923,3.212876200408666,0.1600000000000013,8.6,16.893984962406016,0,0.0,0.0,23.0,23,0,1.2,1.2,132,23,0,1,0
-95.9,-80.4,-89.646,4.40260299496936,-94.0,0.2100000000000018,-0.1415829582958295,0,-18.7,-10.508,3.233370196603357,0.660000000000001,4.3,15.277,0,0.0,0.0,94.0,94,100,5.9,5.9,99,2,1,0,0
-90.9,-72.1,-81.91550000000001,4.566065540770652,-79.2,-0.2299999999999881,-0.0063900847521183,0,-18.2,-9.0195,2.970300181097718,-1.1099999999999992,6.4,16.069000000000003,0,0.0,0.0,17.0,17,0,4.4,4.4,199,1,0,0,1
-71.5,-61.4,-67.27025862068966,1.992545397792242,-65.0,0.060000000000007,-0.0039834111426534,0,-16.0,-7.623275862068965,2.923908247315944,-0.6699999999999996,4.4,17.069396551724136,0,0.0,0.0,74.0,74,0,2.2,2.2,231,0,1,0,0
-91.0,-81.2,-86.97500000000001,2.0206304383585443,-87.0,-0.6199999999999954,-0.0219628323385785,0,-17.6,-9.090625,3.0912807131298217,-0.1899999999999989,4.5,15.50625,0,1.5,1.5,40.0,40,0,9.4,9.4,95,4,0,1,0
-89.1,-74.0,-80.85059523809524,3.2017023358149146,-82.3,-0.3299999999999969,0.0398409858221006,0,-17.4,-9.858333333333334,3.0545424437905857,-0.0899999999999985,7.8,16.2875,0,0.0,0.0,61.0,61,0,61.89999999999999,61.9,167,13,0,0,1
-81.8,-76.6,-79.0813953488372,1.5340975032577444,-80.4,0.0600000000000032,-0.0488825128360003,0,-17.6,-9.030232558139534,3.5690825074000485,-0.0699999999999995,5.1,16.099999999999998,0,0.0,0.0,62.0,62,0,2.8,2.8,42,2,0,0,1
-85.4,-79.0,-82.13513513513513,1.4636742610097144,-85.4,-0.6299999999999897,-0.113371266002845,0,-16.6,-8.913513513513514,3.6666789516583713,1.1700000000000017,6.4,16.33243243243243,0,0.0,0.0,40.0,40,0,2.7,2.7,36,17,1,0,0
-84.8,-50.4,-69.48589743589744,9.783432492590505,-58.2,-0.3599999999999979,0.1240369571681781,0,-15.7,-7.927777777777777,3.0721575679120314,-1.1599999999999997,5.3,17.538034188034185,0,0.0,0.0,52.0,52,0,1.0,1.0,233,18,0,1,0
-114.0,-72.6,-78.8870588235294,9.674435977595484,-107.0,2.400000000000004,-0.2341567324604257,3,-17.3,-8.520000000000001,3.488955362828468,-0.22,5.4,16.241176470588236,0,0.4,0.4,30.0,30,0,1.9,1.9,84,22,0,0,1
-77.1,-60.8,-68.32142857142857,4.047853553415387,-71.8,0.1900000000000107,-0.0567209531705501,0,-16.4,-7.998351648351648,3.029294819290389,0.5700000000000016,6.7,17.87912087912088,0,0.0,0.0,81.0,81,182,8.5,8.5,181,13,0,0,1
-78.8,-69.1,-73.46019417475728,2.328187875893168,-78.5,-0.1099999999999917,-0.0344824935201862,0,-15.0,-8.16116504854369,2.6511275074441816,-0.019999999999999,1.0,16.888349514563107,0,0.0,0.0,48.0,48,0,9.2,9.2,102,6,0,1,0
-78.6,-67.6,-72.88103448275862,3.2897212006091694,-78.6,-0.3899999999999963,-0.1865114276046618,0,-13.7,-8.024137931034483,2.825281252562275,0.4900000000000005,9.9,17.30862068965517,0,0.0,0.0,37.0,37,0,0.4,0.4,57,8,1,0,0
-85.4,-68.1,-77.85643564356435,4.116877842287384,-76.1,0.7800000000000038,-0.0953104251601632,0,-15.5,-8.668316831683168,2.988877069839752,0.7700000000000012,3.4,16.154455445544553,0,0.0,0.0,88.0,88,101,1.3999999999999997,1.4,100,11,0,1,0
